customer_id,customer_name,books
305,Carmen Blick,"[{""book_id"":""29867db1-6305-4f6d-9152-b24c1f81696c"",""author_name"":""Terence Littel"",""book_name"":""conductor popcorn timbale"",""lend_date"":""2023-11-29"",""days_to_return"":13},{""book_id"":""266940eb-308f-464f-89aa-74e7756f1df3"",""author_name"":""Terrell Harvey"",""book_name"":""drat loftily within"",""lend_date"":""2023-07-07"",""days_to_return"":28},{""book_id"":""cc1cd9da-a435-4654-b6d5-319ab7f0beb5"",""author_name"":""Dr. Jimmie Rau"",""book_name"":""countersign but heavy"",""lend_date"":""2023-06-30"",""days_to_return"":20},{""book_id"":""4fbec169-d417-49fb-867b-71af71caeeeb"",""author_name"":""Jenna Gerlach"",""book_name"":""why busily refill"",""lend_date"":""2023-10-02"",""days_to_return"":3},{""book_id"":""29867db1-6305-4f6d-9152-b24c1f81696c"",""author_name"":""Terence Littel"",""book_name"":""conductor popcorn timbale"",""lend_date"":""2024-01-24"",""days_to_return"":13}]"
306,Wilma Streich,"[{""book_id"":""a0b681b6-6447-4aa8-8c3b-bf3d5d260167"",""author_name"":""Cody Gutkowski"",""book_name"":""questionably really however"",""lend_date"":""2023-11-21"",""days_to_return"":2},{""book_id"":""c215c3af-4d5b-4056-a94d-5a75470bb74b"",""author_name"":""Donald Satterfield"",""book_name"":""shootdown inasmuch deliberately"",""lend_date"":""2023-11-17"",""days_to_return"":17},{""book_id"":""df4cb1ac-49fe-41f7-95e3-4f1110663949"",""author_name"":""Miss Olive Conn"",""book_name"":""interfere by optimistically"",""lend_date"":""2023-08-19"",""days_to_return"":9}]"
307,Russell Hagenes,"[{""book_id"":""037fcb48-a696-47f5-bee4-b969231343a0"",""author_name"":""Rene Waters"",""book_name"":""yowza ah artistic"",""lend_date"":""2023-07-16"",""days_to_return"":23}]"
308,Alex Hauck-Walsh IV,"[{""book_id"":""b74665c1-e53f-4e56-8132-49fad77c4b1f"",""author_name"":""Josh Cruickshank"",""book_name"":""save reactant superpose"",""lend_date"":""2023-10-10"",""days_to_return"":8},{""book_id"":""46a64cc4-21ee-426f-8dd2-204c3c860e1d"",""author_name"":""Erin Cole"",""book_name"":""mushy even ugh"",""lend_date"":""2024-01-25"",""days_to_return"":7},{""book_id"":""b2883074-8b3c-46f6-bc2d-93aad23050c8"",""author_name"":""Joyce Russel"",""book_name"":""gah laborer superintend"",""lend_date"":""2023-05-10"",""days_to_return"":30}]"
309,Scott Glover,"[{""book_id"":""f93ba989-fed9-4501-abbf-e5e3f1b938de"",""author_name"":""Tami Quitzon"",""book_name"":""into fries ammunition"",""lend_date"":""2023-12-30"",""days_to_return"":29},{""book_id"":""05fdc1c0-a500-4899-b48d-2157b82982d6"",""author_name"":""Mr. Sherman Batz I"",""book_name"":""curvy tart informal"",""lend_date"":""2023-04-23"",""days_to_return"":26},{""book_id"":""826bee51-a646-4b56-a6f0-157a099ca32f"",""author_name"":""Miss Ann Sporer"",""book_name"":""pave where phew"",""lend_date"":""2023-03-28"",""days_to_return"":15}]"
310,Kenny Moen,"[{""book_id"":""0f4cb001-17e3-480a-a569-f72191547a1e"",""author_name"":""Mitchell Strosin"",""book_name"":""interestingly truthful free"",""lend_date"":""2024-01-29"",""days_to_return"":8},{""book_id"":""0f75b8b5-13c0-469d-90a4-5a4175707d57"",""author_name"":""Marie Schiller"",""book_name"":""sympathetic paw which"",""lend_date"":""2023-02-09"",""days_to_return"":29},{""book_id"":""4fbec169-d417-49fb-867b-71af71caeeeb"",""author_name"":""Jenna Gerlach"",""book_name"":""why busily refill"",""lend_date"":""2023-02-19"",""days_to_return"":10},{""book_id"":""5cb20b08-a9f3-4439-ad35-a8524d06b826"",""author_name"":""Terrance Bogisich"",""book_name"":""woot superb kindheartedly"",""lend_date"":""2023-04-09"",""days_to_return"":4},{""book_id"":""b121ba22-e1e1-4053-84d6-8aa9069a37f7"",""author_name"":""Marta Terry"",""book_name"":""hybridization across brr"",""lend_date"":""2023-11-09"",""days_to_return"":18}]"
311,Roger Denesik,"[{""book_id"":""a829785f-5668-4877-8131-372c9c124d45"",""author_name"":""Rene Waters"",""book_name"":""apostrophize duh instantly"",""lend_date"":""2023-01-30"",""days_to_return"":13},{""book_id"":""9eb414dd-8599-43a8-941d-64be8d7a2552"",""author_name"":""Robin Aufderhar"",""book_name"":""consequently across obedient"",""lend_date"":""2023-03-13"",""days_to_return"":10},{""book_id"":""651d6fe5-0c98-47b3-8a69-6ce7da346fe0"",""author_name"":""Marion Stark"",""book_name"":""aluminum concerning gadzooks"",""lend_date"":""2023-09-21"",""days_to_return"":25},{""book_id"":""025528bc-7752-4b6c-9ba1-1a3f66a45d99"",""author_name"":""Dr. Kristi Morissette"",""book_name"":""yowza knowledgeably triumph"",""lend_date"":""2023-07-25"",""days_to_return"":10}]"
312,Marc Dicki,"[{""book_id"":""d4e09a49-3525-4d80-a65b-811a2e5a97c9"",""author_name"":""Blanche Waelchi"",""book_name"":""lightly girlfriend malnutrition"",""lend_date"":""2023-08-29"",""days_to_return"":7},{""book_id"":""05fdc1c0-a500-4899-b48d-2157b82982d6"",""author_name"":""Mr. Sherman Batz I"",""book_name"":""curvy tart informal"",""lend_date"":""2023-10-08"",""days_to_return"":22},{""book_id"":""4040e88b-28a5-429e-bce3-fd83368d8369"",""author_name"":""Terrell Harvey"",""book_name"":""whereas biscuit trundle"",""lend_date"":""2023-11-07"",""days_to_return"":12},{""book_id"":""8e63a166-dc3e-43d8-9235-520430c85c52"",""author_name"":""Fernando Streich"",""book_name"":""likewise wherever favorite"",""lend_date"":""2023-11-15"",""days_to_return"":25}]"
313,Roy Murphy,"[{""book_id"":""9884703b-ceae-4d4a-be6f-675ee331a54b"",""author_name"":""Randy Macejkovic"",""book_name"":""commingle hmph altar"",""lend_date"":""2023-02-17"",""days_to_return"":25},{""book_id"":""04501887-b3ca-4103-8c4d-0f5aa0385720"",""author_name"":""Fernando Streich"",""book_name"":""so coolly hm"",""lend_date"":""2023-03-11"",""days_to_return"":20},{""book_id"":""611121b7-4350-4e60-a0cb-4ea7edf18743"",""author_name"":""Robin Aufderhar"",""book_name"":""to patiently hostel"",""lend_date"":""2023-04-14"",""days_to_return"":19},{""book_id"":""983ab5b5-5d0d-425c-ab09-e31297369cc7"",""author_name"":""Robin Aufderhar"",""book_name"":""gadzooks unfortunate sweat"",""lend_date"":""2023-05-17"",""days_to_return"":29},{""book_id"":""1a7ad42f-28b3-4a9a-aa52-ee99f1fd498e"",""author_name"":""Randy Macejkovic"",""book_name"":""fooey geez tiger"",""lend_date"":""2024-01-10"",""days_to_return"":14}]"
314,Traci Heller-Zulauf,"[{""book_id"":""48ec4968-8ac3-4609-8a9a-f2dc29846743"",""author_name"":""Mr. Virgil Rohan IV"",""book_name"":""phew diagnosis mukluk"",""lend_date"":""2023-03-09"",""days_to_return"":22},{""book_id"":""c215c3af-4d5b-4056-a94d-5a75470bb74b"",""author_name"":""Donald Satterfield"",""book_name"":""shootdown inasmuch deliberately"",""lend_date"":""2023-12-08"",""days_to_return"":23},{""book_id"":""48726fce-2c15-4b86-a087-bf299f58ed36"",""author_name"":""Robin Aufderhar"",""book_name"":""fiercely yum terribly"",""lend_date"":""2023-07-19"",""days_to_return"":11},{""book_id"":""84ce9fa3-96ba-4cc3-82be-76063010f2c5"",""author_name"":""Rachel Johns"",""book_name"":""meh decimalise under"",""lend_date"":""2024-01-25"",""days_to_return"":23}]"
315,Kellie Schiller,"[]"
316,Dr. Sonia Lubowitz Jr.,"[]"
317,Mrs. Molly Brakus,"[{""book_id"":""1672888a-72a7-4e87-97ce-ca6f212b4e47"",""author_name"":""Tami Quitzon"",""book_name"":""alongside school that"",""lend_date"":""2023-07-21"",""days_to_return"":13}]"
318,Lyle Schuster,"[]"
319,Kelley Schaden-Gutkowski V,"[]"
320,Gregory Paucek I,"[{""book_id"":""9884703b-ceae-4d4a-be6f-675ee331a54b"",""author_name"":""Randy Macejkovic"",""book_name"":""commingle hmph altar"",""lend_date"":""2023-03-29"",""days_to_return"":28}]"
321,Kristy Conroy,"[]"
322,Candice Lesch,"[{""book_id"":""c47b0e91-6401-43f3-a24d-636a4542ad71"",""author_name"":""Terrance Bogisich"",""book_name"":""each anticipate pfft"",""lend_date"":""2023-03-10"",""days_to_return"":15},{""book_id"":""7b19b1b9-fb61-4894-a1a4-58e8583ff52e"",""author_name"":""Robin Aufderhar"",""book_name"":""apportion amidst blah"",""lend_date"":""2023-03-28"",""days_to_return"":1},{""book_id"":""e87246ca-9449-47f5-b639-478173ca27dd"",""author_name"":""Rene Waters"",""book_name"":""grasp majestically clamp"",""lend_date"":""2023-09-09"",""days_to_return"":25},{""book_id"":""84ce9fa3-96ba-4cc3-82be-76063010f2c5"",""author_name"":""Rachel Johns"",""book_name"":""meh decimalise under"",""lend_date"":""2023-03-12"",""days_to_return"":8}]"
323,Judy Ondricka,"[{""book_id"":""3b577187-5ed0-493b-8c29-58c94c218204"",""author_name"":""Kari Oberbrunner"",""book_name"":""vacation networking carefully"",""lend_date"":""2023-03-15"",""days_to_return"":14},{""book_id"":""b74665c1-e53f-4e56-8132-49fad77c4b1f"",""author_name"":""Josh Cruickshank"",""book_name"":""save reactant superpose"",""lend_date"":""2023-05-19"",""days_to_return"":10},{""book_id"":""23b563de-c77d-481f-a3fc-c9abe1296656"",""author_name"":""Terrell Harvey"",""book_name"":""worth what yowza"",""lend_date"":""2023-03-26"",""days_to_return"":17},{""book_id"":""48ec4968-8ac3-4609-8a9a-f2dc29846743"",""author_name"":""Mr. Virgil Rohan IV"",""book_name"":""phew diagnosis mukluk"",""lend_date"":""2023-11-18"",""days_to_return"":1},{""book_id"":""c215c3af-4d5b-4056-a94d-5a75470bb74b"",""author_name"":""Donald Satterfield"",""book_name"":""shootdown inasmuch deliberately"",""lend_date"":""2023-07-05"",""days_to_return"":14}]"
324,Nathaniel Jerde,"[{""book_id"":""6f6b4a25-e694-4c64-8a5a-e7433da80fce"",""author_name"":""Terence Littel"",""book_name"":""mountainous chant precedence"",""lend_date"":""2023-02-15"",""days_to_return"":14},{""book_id"":""77d284a6-189a-4ff7-b606-3bdf24b16852"",""author_name"":""Mabel D'Amore DDS"",""book_name"":""ack joshingly lively"",""lend_date"":""2023-11-16"",""days_to_return"":14},{""book_id"":""c215c3af-4d5b-4056-a94d-5a75470bb74b"",""author_name"":""Donald Satterfield"",""book_name"":""shootdown inasmuch deliberately"",""lend_date"":""2023-04-10"",""days_to_return"":8},{""book_id"":""5cb20b08-a9f3-4439-ad35-a8524d06b826"",""author_name"":""Terrance Bogisich"",""book_name"":""woot superb kindheartedly"",""lend_date"":""2023-08-07"",""days_to_return"":26}]"
325,Brandon Dooley,"[{""book_id"":""0b656d04-5e06-4c11-bf1c-a4f90e54030b"",""author_name"":""Robyn Bayer-Gleason"",""book_name"":""likewise defoliate alarmed"",""lend_date"":""2023-03-11"",""days_to_return"":5},{""book_id"":""266940eb-308f-464f-89aa-74e7756f1df3"",""author_name"":""Terrell Harvey"",""book_name"":""drat loftily within"",""lend_date"":""2023-05-21"",""days_to_return"":19},{""book_id"":""b121ba22-e1e1-4053-84d6-8aa9069a37f7"",""author_name"":""Marta Terry"",""book_name"":""hybridization across brr"",""lend_date"":""2023-05-10"",""days_to_return"":22},{""book_id"":""23b563de-c77d-481f-a3fc-c9abe1296656"",""author_name"":""Terrell Harvey"",""book_name"":""worth what yowza"",""lend_date"":""2023-06-05"",""days_to_return"":12},{""book_id"":""d4e09a49-3525-4d80-a65b-811a2e5a97c9"",""author_name"":""Blanche Waelchi"",""book_name"":""lightly girlfriend malnutrition"",""lend_date"":""2023-10-21"",""days_to_return"":29}]"
326,Aaron Hyatt,"[{""book_id"":""a829785f-5668-4877-8131-372c9c124d45"",""author_name"":""Rene Waters"",""book_name"":""apostrophize duh instantly"",""lend_date"":""2023-03-05"",""days_to_return"":28},{""book_id"":""f93ba989-fed9-4501-abbf-e5e3f1b938de"",""author_name"":""Tami Quitzon"",""book_name"":""into fries ammunition"",""lend_date"":""2023-03-03"",""days_to_return"":21},{""book_id"":""983ab5b5-5d0d-425c-ab09-e31297369cc7"",""author_name"":""Robin Aufderhar"",""book_name"":""gadzooks unfortunate sweat"",""lend_date"":""2023-06-01"",""days_to_return"":14}]"
327,Bobby Gutmann,"[{""book_id"":""14a6908f-b213-40b0-8cfb-bd4b8933cf0d"",""author_name"":""Miss Olive Conn"",""book_name"":""spree clean duh"",""lend_date"":""2023-11-03"",""days_to_return"":28}]"
328,Clayton Williamson,"[{""book_id"":""e66a3bc4-b82a-47d7-97d3-4c4df9a3354c"",""author_name"":""Joyce Russel"",""book_name"":""manufacture apropos equally"",""lend_date"":""2023-08-08"",""days_to_return"":28},{""book_id"":""025528bc-7752-4b6c-9ba1-1a3f66a45d99"",""author_name"":""Dr. Kristi Morissette"",""book_name"":""yowza knowledgeably triumph"",""lend_date"":""2023-03-03"",""days_to_return"":1},{""book_id"":""e666261a-62ba-430d-80e9-9cec5b426b46"",""author_name"":""Randy Macejkovic"",""book_name"":""while exactly recuperate"",""lend_date"":""2023-12-26"",""days_to_return"":6},{""book_id"":""e3cc270d-bf87-4c0e-836c-0ad79c23c3aa"",""author_name"":""Jenna Gerlach"",""book_name"":""interwork irritably hmph"",""lend_date"":""2023-03-15"",""days_to_return"":12},{""book_id"":""46a64cc4-21ee-426f-8dd2-204c3c860e1d"",""author_name"":""Erin Cole"",""book_name"":""mushy even ugh"",""lend_date"":""2023-06-10"",""days_to_return"":24}]"
329,Ebony Balistreri,"[]"
330,Vicky Flatley,"[{""book_id"":""475f3164-197c-48ed-95b1-89ddd4811a40"",""author_name"":""Miss Olive Conn"",""book_name"":""although before shoot"",""lend_date"":""2023-11-01"",""days_to_return"":21},{""book_id"":""fdf44ee9-ac4f-48d6-b175-c0e5ec97e3d2"",""author_name"":""Miss Olive Conn"",""book_name"":""revascularisation peddle upwardly"",""lend_date"":""2023-04-14"",""days_to_return"":15},{""book_id"":""48ec4968-8ac3-4609-8a9a-f2dc29846743"",""author_name"":""Mr. Virgil Rohan IV"",""book_name"":""phew diagnosis mukluk"",""lend_date"":""2023-10-26"",""days_to_return"":8}]"
331,Faye MacGyver I,"[{""book_id"":""2ff6d072-9cc7-4c0b-8108-dc4e8b52e7be"",""author_name"":""Jenna Gerlach"",""book_name"":""gift amongst decent"",""lend_date"":""2024-01-18"",""days_to_return"":8},{""book_id"":""55814f06-2950-4663-930b-c3fb832c0481"",""author_name"":""Erin Cole"",""book_name"":""reluctantly cohabit muted"",""lend_date"":""2023-09-25"",""days_to_return"":23},{""book_id"":""e666261a-62ba-430d-80e9-9cec5b426b46"",""author_name"":""Randy Macejkovic"",""book_name"":""while exactly recuperate"",""lend_date"":""2023-04-07"",""days_to_return"":1},{""book_id"":""2f230fc3-5cad-4d9e-a960-7e1f778a3865"",""author_name"":""Maureen White"",""book_name"":""whenever upliftingly professor"",""lend_date"":""2023-03-23"",""days_to_return"":12},{""book_id"":""ec16e9c3-d2ed-4494-bf3c-3213138c503d"",""author_name"":""Fernando Streich"",""book_name"":""conscript descry even"",""lend_date"":""2023-07-30"",""days_to_return"":3}]"
332,Ismael Toy,"[{""book_id"":""b05581a2-8704-44fa-af6b-f2f8ade25279"",""author_name"":""Earl Carroll"",""book_name"":""apud beautiful pish"",""lend_date"":""2023-02-07"",""days_to_return"":18},{""book_id"":""611121b7-4350-4e60-a0cb-4ea7edf18743"",""author_name"":""Robin Aufderhar"",""book_name"":""to patiently hostel"",""lend_date"":""2023-10-07"",""days_to_return"":11},{""book_id"":""c215c3af-4d5b-4056-a94d-5a75470bb74b"",""author_name"":""Donald Satterfield"",""book_name"":""shootdown inasmuch deliberately"",""lend_date"":""2023-09-19"",""days_to_return"":22},{""book_id"":""ee861cc7-c27c-414d-bd74-1704b22f7d52"",""author_name"":""Blanche Waelchi"",""book_name"":""gracefully anchored phooey"",""lend_date"":""2023-07-13"",""days_to_return"":9},{""book_id"":""983ab5b5-5d0d-425c-ab09-e31297369cc7"",""author_name"":""Robin Aufderhar"",""book_name"":""gadzooks unfortunate sweat"",""lend_date"":""2023-12-17"",""days_to_return"":11}]"
333,Florence Lebsack,"[{""book_id"":""475f3164-197c-48ed-95b1-89ddd4811a40"",""author_name"":""Miss Olive Conn"",""book_name"":""although before shoot"",""lend_date"":""2023-07-01"",""days_to_return"":22},{""book_id"":""9eb414dd-8599-43a8-941d-64be8d7a2552"",""author_name"":""Robin Aufderhar"",""book_name"":""consequently across obedient"",""lend_date"":""2024-01-06"",""days_to_return"":9},{""book_id"":""3cf91d5d-26b2-4349-be80-bf6c5304d41d"",""author_name"":""Randy Macejkovic"",""book_name"":""afterwards for a"",""lend_date"":""2024-01-10"",""days_to_return"":15},{""book_id"":""9bbd1de9-c633-4a0b-b474-856c532df644"",""author_name"":""Dr. Kristi Morissette"",""book_name"":""whimper delayed ew"",""lend_date"":""2023-10-18"",""days_to_return"":9}]"
334,Tracy Braun DDS,"[{""book_id"":""b05581a2-8704-44fa-af6b-f2f8ade25279"",""author_name"":""Earl Carroll"",""book_name"":""apud beautiful pish"",""lend_date"":""2023-11-30"",""days_to_return"":16},{""book_id"":""c47b0e91-6401-43f3-a24d-636a4542ad71"",""author_name"":""Terrance Bogisich"",""book_name"":""each anticipate pfft"",""lend_date"":""2024-01-18"",""days_to_return"":20},{""book_id"":""9bbd1de9-c633-4a0b-b474-856c532df644"",""author_name"":""Dr. Kristi Morissette"",""book_name"":""whimper delayed ew"",""lend_date"":""2023-04-25"",""days_to_return"":10},{""book_id"":""23b563de-c77d-481f-a3fc-c9abe1296656"",""author_name"":""Terrell Harvey"",""book_name"":""worth what yowza"",""lend_date"":""2023-02-06"",""days_to_return"":14}]"
335,Daryl Haley,"[{""book_id"":""43a20995-c396-48ca-bf37-4eb94aad7582"",""author_name"":""Joyce Russel"",""book_name"":""exhibit oh broadly"",""lend_date"":""2023-07-30"",""days_to_return"":16},{""book_id"":""9a88d854-8f9a-4e39-bf82-d9b5e14178e7"",""author_name"":""Marta Terry"",""book_name"":""smoggy lest as"",""lend_date"":""2023-08-23"",""days_to_return"":26}]"
336,Dr. Raul Miller,"[{""book_id"":""130d8d96-e2ea-4546-9063-252e58a9fdd5"",""author_name"":""Mitchell Strosin"",""book_name"":""uh-huh but or"",""lend_date"":""2023-10-11"",""days_to_return"":21},{""book_id"":""037fcb48-a696-47f5-bee4-b969231343a0"",""author_name"":""Rene Waters"",""book_name"":""yowza ah artistic"",""lend_date"":""2023-04-10"",""days_to_return"":13},{""book_id"":""c0f32e4b-87b3-446f-9060-95eb4aa1873c"",""author_name"":""Mitchell Strosin"",""book_name"":""camel glower sunlamp"",""lend_date"":""2023-04-21"",""days_to_return"":13},{""book_id"":""e3cc270d-bf87-4c0e-836c-0ad79c23c3aa"",""author_name"":""Jenna Gerlach"",""book_name"":""interwork irritably hmph"",""lend_date"":""2023-10-21"",""days_to_return"":17}]"
337,Mr. Tracy Bayer,"[]"
338,Edna Sanford MD,"[{""book_id"":""c47b0e91-6401-43f3-a24d-636a4542ad71"",""author_name"":""Terrance Bogisich"",""book_name"":""each anticipate pfft"",""lend_date"":""2023-08-19"",""days_to_return"":30},{""book_id"":""0f75b8b5-13c0-469d-90a4-5a4175707d57"",""author_name"":""Marie Schiller"",""book_name"":""sympathetic paw which"",""lend_date"":""2023-12-31"",""days_to_return"":22}]"
339,Caleb Reinger,"[{""book_id"":""d253e159-3027-4b96-917e-a2a6a9e14a7b"",""author_name"":""Maureen White"",""book_name"":""powerfully during idle"",""lend_date"":""2023-05-15"",""days_to_return"":14},{""book_id"":""9eb414dd-8599-43a8-941d-64be8d7a2552"",""author_name"":""Robin Aufderhar"",""book_name"":""consequently across obedient"",""lend_date"":""2023-06-27"",""days_to_return"":8},{""book_id"":""475f3164-197c-48ed-95b1-89ddd4811a40"",""author_name"":""Miss Olive Conn"",""book_name"":""although before shoot"",""lend_date"":""2023-08-13"",""days_to_return"":27},{""book_id"":""d253e159-3027-4b96-917e-a2a6a9e14a7b"",""author_name"":""Maureen White"",""book_name"":""powerfully during idle"",""lend_date"":""2023-12-22"",""days_to_return"":3},{""book_id"":""2ff6d072-9cc7-4c0b-8108-dc4e8b52e7be"",""author_name"":""Jenna Gerlach"",""book_name"":""gift amongst decent"",""lend_date"":""2023-08-02"",""days_to_return"":1}]"
340,Myron Goyette,"[]"
341,Dewey Franecki PhD,"[{""book_id"":""e87246ca-9449-47f5-b639-478173ca27dd"",""author_name"":""Rene Waters"",""book_name"":""grasp majestically clamp"",""lend_date"":""2024-01-06"",""days_to_return"":4},{""book_id"":""9884703b-ceae-4d4a-be6f-675ee331a54b"",""author_name"":""Randy Macejkovic"",""book_name"":""commingle hmph altar"",""lend_date"":""2023-12-24"",""days_to_return"":7},{""book_id"":""1a7ad42f-28b3-4a9a-aa52-ee99f1fd498e"",""author_name"":""Randy Macejkovic"",""book_name"":""fooey geez tiger"",""lend_date"":""2023-02-01"",""days_to_return"":4},{""book_id"":""38f6f6da-3b22-4b02-9f55-0a8f368d2985"",""author_name"":""Blanche Waelchi"",""book_name"":""wrench demonize needily"",""lend_date"":""2023-05-31"",""days_to_return"":20}]"
